Id,SalePrice
2735,143490.12436910244
2736,177115.56433448437
2737,111925.19393592919
2738,202682.46755445152
2739,158700.00608417665
2740,128717.81593081832
2741,166909.7027707839
2742,164374.73071327296
2743,166755.2854725086
2744,136683.02267599042
2745,125861.1205977303
2746,118951.05758243188
2747,187376.06885670417
2748,139250.16706105907
2749,122135.87116060156
2750,127482.47754461621
2751,102904.79409087464
2752,235218.86404384318
2753,168466.71506255437
2754,246284.61470757946
2755,135762.81061269384
2756,63355.27452398068
2757,62711.877342835214
2758,27069.839651896094
2759,126150.32580103882
2760,143503.3342961167
2761,145587.6218898407
2762,152156.6779810309
2763,220459.44428458565
2764,181887.93385344083
2765,282699.1361916986
2766,156290.36695618267
2767,121087.12240023242
2768,193044.39851629594
2769,144300.82752754976
2770,132352.9927247872
2771,110226.65302491002
2772,129908.09331043615
2773,152680.14846699918
2774,174822.05443176572
2775,145990.38632419374
2776,100084.67292836285
2777,97535.17234562148
2778,75352.24861231034
2779,150385.46177707484
2780,92834.83309671358
2781,70740.6657243941
2782,95382.74320325982
2783,92451.06083726103
2784,111557.69600504788
2785,129148.93425302178
2786,24158.887541492877
2787,118347.18184862021
2788,65812.25022862096
2789,177542.9977289657
2790,91589.55689327078
2791,114221.35737278964
2792,65965.57364995798
2793,162926.9589044372
2794,97293.08798310628
2795,111342.45021558604
2796,71507.07089498578
2797,270526.5657700891
2798,118471.0393472442
2799,91151.36894432902
2800,62357.21872097175
2801,92294.39723775453
2802,155503.298732197
2803,241215.36131852533
2804,194434.10483076458
2805,106790.85579578322
2806,88975.26239857808
2807,173067.1110532633
2808,139115.08278132367
2809,120559.57522029994
2810,137615.97080515532
2811,187279.60124403978
2812,145947.96183248883
2813,258381.16256508042
2814,256180.75309216446
2815,77464.90213258818
2816,232754.7303509697
2817,127739.85616507789
2818,111616.40870938738
2819,190674.89176716958
2820,162534.6118129964
2821,113875.4864177056
2822,194056.59929541755
2823,358611.9605597181
2824,195309.15264432732
2825,177628.6435268576
2826,127604.72251533376
2827,172414.95897970992
2828,293284.7871598334
2829,208164.25695821905
2830,250181.76686004002
2831,190458.06922271365
2832,269338.2476630934
2833,237155.64803681913
2834,230559.94700965437
2835,240089.52733404038
2836,206529.98836249145
2837,179610.3404163916
2838,169264.62828199257
2839,189964.2736788715
2840,210770.01801035868
2841,216777.9571204522
2842,222955.5813865738
2843,160490.35295799084
2844,175531.24474613677
2845,119105.52425071587
2846,221378.37966600453
2847,216661.7953573561
2848,206131.1534626049
2849,233439.58886728436
2850,264700.73683640006
2851,247273.4017655435
2852,240043.48525682648
2853,237428.48955005663
2854,140484.84116855
2855,210930.8796481472
2856,221796.5646531697
2857,207784.36865911746
2858,206105.4254745605
2859,107873.78439737219
2860,139861.44128465556
2861,154582.29374685083
2862,216307.89090260683
2863,151854.38646401113
2864,279472.67234063975
2865,169643.48885444316
2866,218085.7506657795
2867,94548.55050638967
2868,107439.22252003915
2869,152649.24405160575
2870,178670.94794771346
2871,105080.66448470889
2872,29969.50883906198
2873,105635.63903540344
2874,153860.1854846224
2875,113479.25619651328
2876,125019.33504296711
2877,122747.83366515384
2878,134829.7769436083
2879,145007.39747767645
2880,125493.38846431303
2881,133237.47704718332
2882,172105.28272559124
2883,158375.89928139094
2884,149559.79108611983
2885,169439.92919109872
2886,236900.91660442066
2887,101971.08294298114
2888,109163.86706713458
2889,49714.530760974885
2890,45924.93666873072
2891,170301.79698096812
2892,54365.239480825694
2893,128253.76616824174
2894,40018.15952522689
2895,255948.43818103604
2896,238924.21492373836
2897,218349.15682483825
2898,222228.82356024225
2899,221501.84744545896
2900,164065.94548673116
2901,202759.6515185848
2902,209856.40289973366
2903,282386.2872023139
2904,267472.4007747724
2905,181851.5043794889
2906,198724.90320619434
2907,146573.1857135613
2908,116776.42546756906
2909,213658.7869309869
2910,84535.16250696398
2911,121701.80200903688
2912,177075.3683588807
2913,119926.02776387571
2914,119926.02776387571
2915,119926.02776387571
2916,119926.02776387571
2917,152459.06823806814
2918,149821.23359838827
2919,237847.34448045853
